Country,StockCode,Quantity,UnitPrice,Total Amount
10,921,28,3.75,35.0
10,923,24,2.5,30.0
10,924,48,5.0,60.0
10,927,24,0.84,10.08
10,928,48,1.68,20.16
10,929,12,0.42,5.04
10,930,96,2.94,40.32
10,931,108,3.78,45.36
10,932,24,0.84,10.08
10,933,84,2.94,35.28
10,935,12,0.42,5.04
10,938,12,0.42,5.04
10,939,72,2.52,30.240000000000002
10,940,25,0.42,10.5
10,943,6,2.55,15.3
10,945,72,0.5700000000000001,13.680000000000001
10,946,48,0.38,9.120000000000001
10,947,300,2.04,114.0
10,950,225,0.76,78.5
10,951,100,0.8,30.5
10,953,25,0.42,10.5
10,956,8,1.65,13.2
10,957,16,0.39,6.24
10,958,36,1.88,27.24
10,960,16,39.8,159.2
10,962,6,2.95,17.700000000000003
10,963,12,1.65,19.8
10,964,156,2.62,73.56
10,965,48,0.39,18.72
10,969,36,11.25,135.0
10,970,6,3.75,22.5
10,971,44,17.5,105.0
10,973,4,1.65,6.6
10,974,12,1.65,19.8
10,976,112,17.099999999999998,192.0
10,977,30,8.4,63.0
10,978,50,8.25,82.5
10,979,10,1.65,16.5
10,980,20,3.3,33.0
10,981,50,6.6,82.5
10,982,36,11.8,106.20000000000002
10,985,530,39.3,1387.5
10,986,12,5.9,35.400000000000006
10,987,30,11.8,88.50000000000001
10,988,61,14.350000000000001,163.95
10,989,107,19.85,283.65
10,991,36,0.39,14.04
10,992,36,0.39,14.04
10,993,72,0.78,28.08
10,996,72,0.39,28.08
10,997,2,1.25,2.5
10,998,12,1.25,15.0
10,1000,6,2.1,12.6
10,1001,18,4.949999999999999,29.700000000000003
10,1006,8,1.25,10.0
10,1007,4,3.75,15.0
10,1008,8,3.75,30.0
10,1009,66,17.849999999999998,168.3
10,1010,273,57.300000000000004,1183.3500000000001
10,1011,401,101.15,1766.55
10,1012,68,43.75,267.0
10,1013,120,32.3,445.2
10,1016,2,2.95,5.9
10,1018,36,22.8,130.2
10,1019,12,29.849999999999998,119.4
10,1020,15,11.4,83.25
10,1021,24,2.74,32.879999999999995
10,1024,12,1.25,15.0
10,1025,12,1.25,15.0
10,1026,12,0.85,10.2
10,1027,48,3.4,40.8
10,1028,30,7.8,58.5
10,1029,12,0.85,10.2
10,1033,12,1.65,19.8
10,1034,6,2.95,17.700000000000003
10,1035,147,117.4,694.0500000000001
10,1036,69,89.10000000000001,341.55
10,1037,60,18.900000000000002,126.0
10,1038,12,1.45,17.4
10,1039,18,6.300000000000001,37.8
10,1042,72,8.7,104.39999999999999
10,1043,24,3.9,46.8
10,1044,36,10.5,75.6
10,1045,48,13.65,93.6
10,1046,528,1.68,221.76000000000002
10,1047,24,0.42,10.08
10,1053,16,5.9,47.2
10,1054,312,0.76,59.28000000000001
10,1056,78,4.53,74.58000000000001
10,1060,7,19.9,69.65
10,1061,2,8.5,17.0
10,1062,26,84.15,214.2
10,1063,16,27.0,108.0
10,1064,22,50.15,176.8
10,1065,27,11.8,79.65
10,1066,12,1.65,19.8
10,1067,24,8.850000000000001,70.80000000000001
10,1068,6,2.95,17.700000000000003
10,1069,138,15.85,193.5
10,1071,27,58.25,251.25
10,1072,24,1.7,20.4
10,1073,40,21.05,109.2
10,1074,3,6.75,20.25
10,1076,36,3.3,59.400000000000006
10,1077,24,3.9,46.8
10,1078,24,3.9,46.8
10,1080,32,23.700000000000003,126.4
10,1082,40,92.65,329.8
10,1083,52,90.95,411.4
10,1084,84,107.1,663.0
10,1085,2,8.5,17.0
10,1086,48,6.6,79.2
10,1087,48,3.4,40.8
10,1088,1828,28.509999999999998,1423.8
10,1089,24,3.3,39.6
10,1090,14,17.0,59.5
10,1091,4,4.25,17.0
10,1094,14,15.0,52.5
10,1095,4,3.75,15.0
10,1097,36,4.13,49.56
10,1098,24,2.48,29.76
10,1099,36,4.13,49.56
10,1100,36,3.3099999999999996,39.72
10,1101,2,2.1,4.2
10,1102,6,2.55,15.3
10,1103,2,8.5,17.0
10,1107,12,0.85,10.2
10,1108,2,9.95,19.9
10,1109,4,19.9,39.8
10,1111,3,4.95,14.85
10,1113,24,0.65,15.6
10,1114,108,3.7199999999999998,58.67999999999999
10,1115,72,2.87,39.12
10,1116,96,0.58,27.839999999999996
10,1117,12,0.59,7.08
10,1118,48,1.18,28.32
10,1119,72,2.83,55.2
10,1120,2,12.75,25.5
10,1121,36,3.75,45.0
10,1124,12,1.95,23.4
10,1126,12,1.95,23.4
10,1129,16,0.85,13.6
10,1132,12,1.25,15.0
10,1133,12,1.25,15.0
10,1135,36,2.5,45.0
10,1136,24,1.25,30.0
10,1139,36,2.55,30.599999999999998
10,1140,24,1.7,20.4
10,1141,36,1.7,30.599999999999998
10,1145,704,0.38,133.76
10,1146,180,2.42,80.52
10,1147,216,2.27,56.879999999999995
10,1148,208,3.12,81.12
10,1149,4,3.75,15.0
10,1150,48,20.650000000000002,141.60000000000002
10,1152,30,14.75,88.50000000000001
10,1153,114,17.3,317.1
10,1157,12,14.850000000000001,59.400000000000006
10,1158,12,1.25,15.0
10,1160,6,17.85,35.7
10,1161,25,87.45,304.35
10,1162,42,111.3,333.90000000000003
10,1163,48,6.6,79.2
10,1164,12,1.65,19.8
10,1165,180,2.82,85.32
10,1166,168,4.08,95.75999999999999
10,1167,24,1.25,30.0
10,1172,24,1.25,30.0
10,1174,228,3.3,376.2
10,1175,24,1.25,30.0
10,1176,24,1.25,30.0
10,1177,6,2.55,15.3
10,1178,6,2.55,15.3
10,1179,48,7.199999999999999,106.20000000000002
10,1180,48,7.199999999999999,106.2
10,1181,24,7.6499999999999995,61.2
10,1182,450,9.3,953.1
10,1183,12,1.06,12.72
10,1184,36,2.31,42.72
10,1185,18,2.55,45.9
10,1186,8,5.1,20.4
10,1187,54,3.3,89.1
10,1188,30,11.8,88.50000000000001
10,1189,18,8.850000000000001,53.10000000000001
10,1192,2,2.5,2.5
10,1194,18,8.850000000000001,53.10000000000001
10,1195,18,8.850000000000001,53.10000000000001
10,1197,15,17.85,89.25
10,1198,12,0.85,10.2
10,1202,9,9.9,44.550000000000004
10,1203,8,5.9,23.6
10,1204,6,2.95,17.700000000000003
10,1205,12,5.9,35.400000000000006
10,1206,12,1.65,19.8
10,1207,8,1.65,13.2
10,1209,16,3.3,26.4
10,1210,8,1.65,13.2
10,1212,120,0.8400000000000001,33.839999999999996
10,1214,408,1.4100000000000001,88.56
10,1215,312,1.22,70.32
10,1216,96,1.56,37.44
10,1217,12,1.65,19.8
10,1218,48,0.75,36.0
10,1219,24,0.19,4.5600000000000005
10,1223,84,5.1,71.39999999999999
10,1224,6,3.75,22.5
10,1225,6,2.55,15.3
10,1227,12,2.55,30.6
10,1229,30,3.39,101.7
10,1230,130,4.25,110.5
10,1231,60,3.4,51.0
10,1235,6,2.95,17.700000000000003
10,1236,132,8.45,341.4
10,1237,126,5.5,323.7
10,1238,252,11.0,647.4
10,1239,6,2.95,17.700000000000003
10,1240,12,14.7,83.4
10,1242,64,15.6,124.8
10,1243,48,16.7,193.20000000000002
10,1244,8,8.5,34.0
10,1245,44,20.95,179.8
10,1246,28,8.2,111.8
10,1247,16,12.75,68.0
10,1248,5,2.1,10.5
10,1250,55,3.95,103.0
10,1251,60,6.050000000000001,113.5
10,1252,60,6.050000000000001,113.5
10,1253,80,9.899999999999999,132.0
10,1254,172,11.35,263.8
10,1255,230,17.95,359.5
10,1256,32,6.11,66.3
10,1257,60,4.16,124.8
10,1259,24,0.78,9.36
10,1260,24,0.39,9.36
10,1261,48,1.17,18.72
10,1263,12,0.39,4.68
10,1264,16,1.6400000000000001,9.68
10,1265,28,2.0300000000000002,14.36
10,1266,12,1.25,15.0
10,1267,12,0.39,4.68
10,1268,4,1.25,5.0
10,1270,48,3.2800000000000002,39.36
10,1272,24,2.5,30.0
10,1274,24,2.5,30.0
10,1275,12,0.39,4.68
10,1276,54,12.09,108.16
10,1277,14,4.2,29.400000000000002
10,1278,308,32.45,908.5999999999999
10,1282,192,4.4,105.6
10,1283,216,3.4,183.6
10,1287,12,0.65,7.800000000000001
10,1288,651,772.65,7337.55
10,1289,37,123.9,428.54999999999995
10,1290,58,33.25,264.70000000000005
10,1291,48,20.9,154.4
10,1292,84,82.3,475.8
10,1293,6,6.95,41.7
10,1294,220,29.25,845.0
10,1295,52,33.25,235.0
10,1296,18,5.85,35.099999999999994
10,1297,12,3.9,23.4
10,1298,12,3.9,23.4
10,1299,16,3.9,31.2
10,1300,48,5.0,60.0
10,1301,20,0.65,13.0
10,1302,40,1.7,34.0
10,1303,20,3.9,39.0
10,1304,48,1.3,31.2
10,1305,60,1.26,25.200000000000003
10,1306,16,4.2,33.6
10,1307,12,1.95,23.4
10,1308,8,15.9,63.6
10,1310,8,5.9,23.6
10,1311,12,1.25,15.0
10,1313,12,1.25,15.0
10,1314,2,3.35,6.7
10,1315,2,3.35,6.7
10,1317,16,8.850000000000001,47.2
10,1318,10,5.9,29.500000000000004
10,1319,4,2.95,11.8
10,1320,30,29.700000000000003,148.5
10,1321,114,41.300000000000004,336.30000000000007
10,1324,60,6.25,75.0
10,1326,48,5.74,68.88
10,1327,72,8.18,98.16
10,1328,12,1.95,23.4
10,1329,12,5.1,30.6
10,1331,196,22.9,315.40000000000003
10,1332,36,14.75,106.20000000000002
10,1334,22,13.8,60.9
10,1335,27,10.8,61.65
10,1336,14,11.85,45.3
10,1337,3,4.95,14.85
10,1339,20,2.5,25.0
10,1340,20,2.5,25.0
10,1341,10,1.25,12.5
10,1343,12,1.25,15.0
10,1345,192,23.200000000000003,508.8
10,1346,8,38.25,102.0
10,1348,16,86.64999999999999,147.6
10,1349,60,8.25,99.0
10,1350,768,3.5999999999999996,288.0
10,1351,504,4.71,372.24
10,1352,684,5.8500000000000005,444.6
10,1353,48,4.949999999999999,79.2
10,1354,12,1.25,15.0
10,1355,2,2.95,5.9
10,1356,2,2.95,5.9
10,1357,4,4.25,17.0
10,1360,4,4.95,19.8
10,1361,14,69.64999999999999,139.29999999999998
10,1362,122,20.8,605.9
10,1365,136,24.05,589.2
10,1366,16,14.850000000000001,79.2
10,1367,8,7.5,30.0
10,1368,17,41.8,132.15
10,1373,12,4.2,25.2
10,1374,6,2.1,12.6
10,1375,12,4.2,25.2
10,1376,6,2.1,12.6
10,1379,36,2.55,30.599999999999998
10,1380,12,0.85,10.2
10,1381,24,1.7,20.4
10,1382,12,0.85,10.2
10,1383,42,3.75,52.5
10,1385,7,25.5,89.25
10,1387,4,0.42,1.68
10,1388,48,0.84,20.16
10,1389,4,0.42,1.68
10,1390,4,0.42,1.68
10,1391,216,0.78,79.2
10,1392,4,0.42,1.68
10,1393,28,0.84,11.76
10,1396,24,0.42,10.08
10,1397,24,0.42,10.08
10,1398,48,0.84,20.16
10,1401,24,0.42,10.08
10,1402,24,0.42,10.08
10,1404,196,7.12,217.64000000000001
10,1405,72,8.7,104.39999999999999
10,1406,64,52.5,240.0
10,1407,216,4.75,318.0
10,1408,36,4.949999999999999,59.400000000000006
10,1409,84,9.899999999999999,138.6
10,1410,336,10.95,496.8
10,1411,132,16.5,217.8
10,1412,252,8.049999999999999,377.4
10,1413,564,28.259999999999998,846.12
10,1414,24,2.5,30.0
10,1415,456,5.87,497.03999999999996
10,1416,480,25.799999999999997,734.4000000000001
10,1418,24,1.25,30.0
10,1422,88,11.0,122.0
10,1423,36,18.75,135.0
10,1424,56,30.0,210.0
10,1425,76,25.89,273.48
10,1426,108,5.1,91.8
10,1427,60,2.55,51.0
10,1428,120,3.4,102.0
10,1429,96,4.25,81.6
10,1431,108,5.1,91.8
10,1432,396,6.3,161.88
10,1433,636,4.91,211.31999999999996
10,1434,300,3.46,93.71999999999998
10,1435,30,47.6,178.5
10,1436,24,1.7,20.4
10,1437,288,2.55,734.4
10,1439,288,2.55,734.4
10,1440,24,2.5,30.0
10,1442,12,0.85,10.2
10,1444,6,2.89,17.34
10,1445,6,3.25,19.5
10,1446,12,11.25,45.0
10,1447,96,4.25,81.6
10,1448,72,3.4,61.2
10,1449,156,8.5,132.6
10,1450,36,2.89,34.68
10,1455,132,5.95,112.19999999999999
10,1456,12,0.85,10.2
10,1457,12,0.85,10.2
10,1458,212,8.85,454.20000000000005
10,1459,47,153.45,627.85
10,1460,4,12.75,51.0
10,1461,18,69.64999999999999,179.1
10,1462,108,0.5700000000000001,20.52
10,1463,144,0.76,27.36
10,1464,144,0.76,27.36
10,1467,48,0.58,13.919999999999998
10,1468,192,0.6799999999999999,65.28
10,1470,36,44.550000000000004,178.2
10,1472,20,15.0,75.0
10,1473,185,22.4,258.65
10,1474,36,4.75,57.0
10,1475,24,115.5,270.8
10,1476,130,78.3,689.5
10,1477,82,210.8,676.6
10,1478,60,151.3,489.6
10,1479,6,25.5,51.0
10,1480,36,119.0,306.0
10,1481,161,9.2,684.95
10,1482,370,14.7,625.5
10,1483,562,16.349999999999998,942.2999999999998
10,1484,78,5.55,132.89999999999998
10,1485,108,3.95,202.8
10,1487,4,19.9,39.8
10,1488,16,59.699999999999996,159.2
10,1489,2,8.5,17.0
10,1490,216,27.15,475.20000000000005
10,1491,6,2.55,15.3
10,1495,6,2.55,15.3
10,1497,36,4.35,52.199999999999996
10,1500,36,0.39,14.04
10,1501,24,14.850000000000001,118.80000000000001
10,1502,24,2.9,34.8
10,1503,24,1.7,20.4
10,1504,270,14.85,445.5
10,1505,16,3.9,31.2
10,1506,36,47.6,214.20000000000002
10,1511,40,2.55,34.0
10,1512,270,12.799999999999999,405.5
10,1513,5,4.03,10.14
10,1515,26,14.75,76.70000000000002
10,1516,682,66.25,1944.6999999999998
10,1517,457,29.1,1184.95
10,1518,30,17.700000000000003,88.5
10,1519,20,11.8,59.0
10,1520,60,6.25,75.0
10,1521,204,3.0999999999999996,298.2
10,1522,204,3.0999999999999996,298.2
10,1523,12,1.25,15.0
10,1524,208,3.56,223.52
10,1525,216,3.56,233.52
10,1526,10,1.25,12.5
10,1527,10,1.25,12.5
10,1528,10,1.25,12.5
10,1529,10,1.25,12.5
10,1530,10,1.25,12.5
10,1531,10,1.25,12.5
10,1532,10,1.25,12.5
10,1533,10,1.25,12.5
10,1534,10,1.25,12.5
10,1535,10,1.25,12.5
10,1536,24,1.25,30.0
10,1537,8,16.2,64.2
10,1538,12,15.0,84.0
10,1539,30,38.25,217.5
10,1540,26,37.980000000000004,186.6
10,1542,22,46.8,163.5
10,1543,192,8.75,240.0
10,1544,36,8.4,75.60000000000001
10,1546,30,5.85,58.5
10,1547,459,97.5,1258.0500000000002
10,1548,363,80.2,994.0500000000001
10,1549,960,124.2,2550.0
10,1554,150,1.68,63.0
10,1555,50,0.84,21.0
10,1559,25,0.42,10.5
10,1561,200,0.34,68.0
10,1562,12,0.42,5.04
10,1564,24,0.84,10.08
10,1565,36,1.26,15.120000000000001
10,1566,72,2.52,30.240000000000002
10,1568,12,0.42,5.04
10,1570,347,130.85,1532.8500000000001
10,1571,36,13.8,106.2
10,1572,278,38.0,978.1000000000001
10,1573,34,21.0,101.9
10,1574,116,22.14,417.0
10,1575,24,15.0,90.0
10,1576,276,48.03,999.0
10,1577,220,44.28,789.0
10,1578,24,15.0,90.0
10,1579,8,7.5,30.0
10,1580,18,1.25,22.5
10,1581,18,1.25,22.5
10,1582,18,1.25,22.5
10,1583,42,17.34,121.38
10,1584,20,3.3,33.0
10,1585,20,3.3,33.0
10,1586,70,9.899999999999999,115.5
10,1587,30,4.949999999999999,49.5
10,1588,80,11.549999999999999,132.0
10,1589,192,2.55,163.2
10,1590,48,0.85,40.8
10,1591,24,6.69,44.88000000000001
10,1592,24,6.69,44.88000000000001
10,1593,82,15.14,196.78000000000003
10,1594,36,14.700000000000001,75.6
10,1595,30,12.600000000000001,63.0
10,1596,18,6.300000000000001,37.8
10,1597,42,16.8,88.2
10,1598,34,30.0,127.5
10,1599,34,30.0,127.5
10,1600,10,11.25,37.5
10,1601,12,25.5,102.0
10,1602,48,1.91,25.439999999999998
10,1603,36,1.06,15.239999999999998
10,1604,48,1.91,25.439999999999998
10,1605,12,1.25,15.0
10,1606,24,2.5,30.0
10,1607,36,1.6400000000000001,24.36
10,1608,60,8.25,99.0
10,1609,2,25.5,25.5
10,1611,3,44.849999999999994,44.849999999999994
10,1612,4,19.9,39.8
10,1615,256,52.7,716.8000000000001
10,1616,28,99.5,278.59999999999997
10,1617,14,59.699999999999996,139.29999999999998
10,1618,4,21.95,87.8
10,1619,1,14.95,14.95
10,1620,96,8.75,120.0
10,1621,60,5.0,75.0
10,1622,60,5.0,75.0
10,1623,48,5.0,60.0
10,1624,48,5.0,60.0
10,1625,36,86.64999999999999,323.4
10,1629,8,8.5,34.0
10,1630,2,7.65,15.3
10,1631,2,24.95,49.9
10,1633,6,9.9,29.7
10,1636,2,9.95,19.9
10,1638,96,6.25,120.0
10,1639,24,1.7,20.4
10,1640,8,31.8,63.6
10,1641,236,103.2,1439.4
10,1642,30,109.44999999999999,298.5
10,1643,36,118.64999999999999,610.2
10,1644,24,8.850000000000001,70.80000000000001
10,1645,16,11.45,69.4
10,1646,4,3.75,15.0
10,1647,8,7.5,30.0
10,1649,1,39.95,39.95
10,1650,174,28.700000000000003,474.9
10,1651,12,1.25,15.0
10,1652,6,2.95,17.700000000000003
10,1653,12,5.9,35.400000000000006
10,1654,16,8.850000000000001,47.2
10,1655,12,5.9,35.400000000000006
10,1656,6,2.95,17.700000000000003
10,1657,6,2.95,17.700000000000003
10,1661,36,0.84,15.120000000000001
10,1662,36,0.84,15.120000000000001
10,1664,12,0.42,5.04
10,1666,36,1.9500000000000002,23.400000000000002
10,1667,96,3.25,62.400000000000006
10,1668,20,29.75,119.0
10,1670,1,35.95,35.95
10,1673,1,165.0,165.0
10,1675,8,29.849999999999998,79.6
10,1677,160,11.4,414.4
10,1678,2,10.75,21.5
10,1681,70,66.9,332.70000000000005
10,1682,8,4.65,37.2
10,1683,331,119.15,4235.65
10,1684,94,108.6,1211.7
10,1685,174,85.45,1227.3
10,1686,24,46.7,178.8
10,1687,118,63.5,710.1
10,1688,106,56.75,638.7
10,1689,10,34.0,85.0
10,1690,8,19.049999999999997,50.8
10,1691,32,265.2,518.4
10,1692,44,212.35,689.8
10,1693,4,33.9,67.8
10,1694,10,82.75,161.5
10,1695,120,6.8,102.0
10,1696,12,12.75,51.0
10,1697,6,3.25,19.5
10,1698,12,14.850000000000001,59.400000000000006
10,1700,24,2.5,30.0
10,1701,24,1.7,20.4
10,1702,18,4.949999999999999,29.700000000000003
10,1703,18,3.3,29.700000000000003
10,1704,24,4.949999999999999,39.6
10,1705,12,1.65,19.8
10,1707,214,19.05,554.5
10,1708,24,4.2,50.400000000000006
10,1709,108,3.95,202.8
10,1710,12,2.1,25.200000000000003
10,1733,2,9.95,19.9
10,1734,33,16.5,128.25
10,1735,48,5.0,60.0
10,1737,11,29.849999999999998,109.45
10,1738,6,3.25,19.5
10,1739,124,9.75,271.2
10,1740,40,4.35,58.0
10,1741,40,7.8,78.0
10,1742,38,12.600000000000001,79.8
10,1746,54,8.850000000000001,159.3
10,1747,6,2.95,17.700000000000003
10,1748,36,4.949999999999999,59.400000000000006
10,1749,576,13.26,424.32
10,1750,372,4.89,255.72
10,1751,1140,13.799999999999999,844.2
10,1752,562,19.45,1449.9
10,1754,13,19.8,64.35
10,1755,14,14.850000000000001,69.30000000000001
10,1756,23,29.700000000000003,113.85000000000001
10,1757,24,0.84,10.08
10,1758,24,1.3,15.600000000000001
10,1759,48,2.6,31.200000000000003
10,1760,36,1.9500000000000002,23.400000000000002
10,1761,24,1.3,15.600000000000001
10,1762,36,1.9500000000000002,23.400000000000002
10,1763,24,1.3,15.600000000000001
10,1764,24,1.7,20.4
10,1765,24,1.7,20.4
10,1767,6,17.85,35.7
10,1768,6,11.9,35.7
10,1769,16,35.7,95.2
10,1770,4,11.9,23.8
10,1771,1,65.0,65.0
10,1772,4,2.55,10.2
10,1773,156,7.199999999999999,333.00000000000006
10,1774,262,14.399999999999999,560.1
10,1775,142,11.4,370.90000000000003
10,1776,78,5.5,201.3
10,1777,144,5.5,396.0
10,1778,150,8.75,415.5
10,1779,30,10.2,76.5
10,1780,24,1.95,46.8
10,1781,38,24.75,188.10000000000002
10,1782,28,21.25,119.0
10,1783,20,25.5,170.0
10,1784,26,28.45,154.4
10,1785,39,19.1,176.25
10,1786,312,2.81,142.32
10,1787,336,3.1399999999999997,248.16
10,1788,6,50.849999999999994,101.69999999999999
10,1789,42,81.6,369.9
10,1790,72,2.55,61.199999999999996
10,1792,1356,11.0,1764.6
10,1793,216,4.95,118.8
10,1794,1440,7.050000000000001,636.0
10,1797,40,6.300000000000001,84.0
10,1798,40,6.300000000000001,84.0
10,1799,393,25.35,1015.35
10,1800,75,1.26,31.5
10,1801,756,123.25,2976.0
10,1802,965,41.85,1341.65
10,1803,36,2.55,30.599999999999998
10,1804,48,3.4,40.8
10,1805,152,6.050000000000001,283.20000000000005
10,1806,204,18.650000000000002,392.40000000000003
10,1807,504,19.62,575.28
10,1808,320,22.8,828.8000000000001
10,1809,74,38.349999999999994,643.5
10,1810,480,19.9,652.8
10,1813,24,3.3,39.6
10,1815,24,3.3,39.6
10,1816,12,1.25,15.0
10,1817,12,1.25,15.0
10,1818,24,2.5,30.0
10,1819,264,54.81,946.8
10,1820,316,18.45,429.4
10,1821,210,16.099999999999998,327.3
10,1822,24,2.9,34.8
10,1823,48,3.75,60.0
10,1824,36,1.26,15.120000000000001
10,1825,36,1.26,15.120000000000001
10,1826,475,2.02,175.5
10,1827,50,0.84,21.0
10,1830,230,21.75,647.5
10,1831,24,29.700000000000003,118.8
10,1832,108,15.6,210.6
10,1833,60,9.75,117.0
10,1834,400,23.18,458.96000000000004
10,1835,24,0.42,10.08
10,1840,48,0.84,20.16
10,1841,24,0.42,10.08
10,1844,24,0.42,10.08
10,1846,24,0.42,10.08
10,1847,54,80.75,819.3
10,1848,78,110.64999999999999,1178.1
10,1850,57,78.75,858.1499999999999
10,1851,20,7.4,73.0
10,1852,20,11.350000000000001,73.0
10,1854,2,8.25,16.5
10,1860,4,4.15,16.6
10,1861,24,2.08,49.92
10,1862,12,1.65,19.8
10,1864,6,2.08,12.48
10,1865,12,4.16,24.96
10,1867,252,6.199999999999999,367.8
10,1868,36,8.25,59.4
10,1869,54,11.549999999999999,89.1
10,1870,372,10.95,546.6
10,1871,18,2.9,26.099999999999998
10,1873,108,7.25,156.6
10,1878,123,10.7,611.25
10,1882,6,4.15,24.9
10,1883,6,4.15,24.9
10,1884,242,12.4,1393.3
10,1886,8,8.3,33.2
10,1887,12,49.5,99.0
10,1888,7,33.0,57.75
10,1889,1,8.25,8.25
10,1890,10,41.25,82.5
10,1891,1,8.25,8.25
10,1892,6,24.75,49.5
10,1894,3,6.25,18.75
10,1896,24,1.58,18.96
10,1897,12,2.08,24.96
10,1898,24,2.5,30.0
10,1899,2,49.95,99.9
10,1900,58,36.15,660.2
10,1901,59,32.2,448.35
10,1902,6,4.15,24.9
10,1903,8,2.49,19.92
10,1904,2,6.25,12.5
10,1905,4,4.15,16.6
10,1906,3,12.5,37.5
10,1907,3,12.5,37.5
10,1908,9,62.5,112.5
10,1909,6,2.08,12.48
10,1910,12,8.3,49.800000000000004
10,1911,96,5.0,120.0
10,1912,60,2.5,75.0
10,1913,72,3.75,90.0
10,1914,6,17.9,53.699999999999996
10,1915,8,24.75,66.0
10,1916,10,24.75,82.5
10,1917,42,11.25,157.5
10,1918,60,22.5,225.0
10,1919,54,14.56,112.32000000000001
10,1920,6,20.8,62.400000000000006
10,1921,16,1.25,20.0
10,1923,16,1.25,20.0
10,1924,6,1.65,9.9
10,1925,36,1.66,29.880000000000003
10,1926,13,18.75,81.25
10,1927,6,23.700000000000003,47.400000000000006
10,1928,64,7.0600000000000005,139.68
10,1929,6,25.0,75.0
10,1930,72,1.45,104.4
10,1931,8,26.6,53.2
10,1932,12,1.25,15.0
10,1933,60,3.32,49.800000000000004
10,1935,24,1.65,39.6
10,1936,3,25.0,37.5
10,1938,8,0.79,6.32
10,1939,196,83.2,1080.52
10,1940,60,14.450000000000001,173.4
10,1941,50,56.7,274.7
10,1942,24,135.4,283.2
10,1943,32,51.65,229.8
10,1944,6,4.95,29.700000000000003
10,1945,9,4.95,44.55
10,1949,30,82.5,225.0
10,1950,36,1.24,22.32
10,1952,48,0.84,20.16
10,1953,12,0.83,9.96
10,1954,12,0.83,9.96
10,1955,128,3.75,160.0
10,1956,12,1.25,15.0
10,1957,34,34.65,168.3
10,1958,10,14.850000000000001,49.5
10,1959,4,4.95,19.8
10,1960,68,20.35,263.0
10,1961,20,16.6,83.0
10,1962,252,16.6,1045.8
10,1963,18,16.45,93.9
10,1964,28,48.3,211.8
10,1967,4,3.75,15.0
10,1968,8,1.25,10.0
10,1969,24,2.9,34.8
10,1970,12,1.45,17.4
10,1973,3,20.8,31.200000000000003
10,1975,72,3.32,59.760000000000005
10,1976,36,2.8499999999999996,34.2
10,1977,42,16.05,128.57999999999998
10,1978,48,5.8,69.6
10,1979,60,2.4899999999999998,49.800000000000004
10,1980,6,2.49,14.94
10,1981,10,4.98,24.9
10,1983,16,7.5,60.0
10,1984,8,7.5,30.0
10,1985,12,2.08,24.96
10,1986,60,4.1499999999999995,49.800000000000004
10,1987,12,2.08,24.96
10,1988,780,12.02,1012.8
10,1989,24,2.08,49.92
10,1990,24,4.16,49.92
10,1991,36,2.5,45.0
10,1992,156,3.54,169.8
10,1993,148,32.83,510.84000000000003
10,1994,340,30.730000000000004,767.8800000000001
10,1995,116,18.200000000000003,487.80000000000007
10,1996,132,11.35,208.20000000000002
10,1997,480,9.370000000000001,569.76
10,1998,84,3.32,69.72
10,1999,132,11.25,165.0
10,2000,62,36.95,250.1
10,2001,528,38.6,823.2
10,2002,420,34.05,664.1999999999999
10,2003,396,32.4,624.6
10,2004,196,168.29999999999998,1669.4
10,2005,298,98.4,1188.7
10,2006,260,76.0,773.0
10,2007,56,15.75,126.0
10,2008,24,6.75,54.0
10,2009,18,5.78,52.019999999999996
10,2010,6,2.89,17.34
10,2011,4,4.95,19.8
10,2013,48,1.66,39.84
10,2014,18,11.25,67.5
10,2015,12,4.95,59.400000000000006
10,2016,12,0.29,3.4799999999999995
10,2017,588,2.78,386.5199999999999
10,2018,126,0.8699999999999999,36.53999999999999
10,2019,48,6.6,79.2
10,2020,48,17.34,138.72
10,2022,48,6.6,79.2
10,2023,216,12.6,327.59999999999997
10,2024,24,6.75,54.0
10,2025,24,6.75,54.0
10,2026,48,5.8,69.6
10,2027,72,8.7,104.39999999999999
10,2028,180,17.2,251.39999999999998
10,2029,120,16.64,249.60000000000002
10,2030,40,4.16,83.2
10,2031,213,33.15,441.74
10,2032,253,37.31,524.94
10,2033,113,20.8,235.04000000000002
10,2034,140,3.27,106.0
10,2035,340,4.71,250.0
10,2036,100,11.549999999999999,165.0
10,2037,142,21.45,234.3
10,2038,80,9.899999999999999,132.0
10,2039,143,21.45,235.95
10,2040,216,4.79,239.76
10,2041,72,3.75,90.0
10,2042,156,2.29,164.76
10,2043,12,1.25,15.0
10,2044,12,2.08,24.96
10,2048,12,1.25,15.0
10,2050,48,3.32,39.84
10,2051,12,0.83,9.96
10,2052,12,0.83,9.96
10,2054,24,1.66,19.92
10,2055,168,2.38,123.60000000000001
10,2056,48,2.5,60.0
10,2057,24,1.25,30.0
10,2059,50,33.75,187.5
10,2060,1175,3.48,425.5
10,2061,25,0.42,10.5
10,2062,675,2.36,251.5
10,2064,12,5.78,34.68
10,2065,6,2.89,17.34
10,2066,264,18.630000000000003,666.96
10,2067,6,4.15,24.9
10,2069,2,4.15,8.3
10,2070,42,29.050000000000004,174.29999999999998
10,2071,60,6.01,113.76000000000002
10,2072,6,2.08,12.48
10,2073,68,69.3,336.6
